MeasID,YEAR,CO,JUR,CNTYNAME,DATE,PLACE,CSD,MEASTYPE,LTR,Ballotquestion,RECTYPE,RECTYPENAME,RECTOPIC,RECTOPNAME,YES,NO,TOTAL,PERCENT,REQ,OUTCOME,PASSFAIL,Multi_CO,Multi_MeasID,YES_sum,NO_sum,Total_sum,Percent_sum,Outcome_sum,passfail_sum,typerec,topicrec
201600785,2016,42,3,SANTA BARBARA,11/8/2016,Guadalupe Union Elementary,0,M,M2016,"To improve the quality of education with funding that cannot be taken by the State; repair or replace leaky roofs; upgrade inadequate electrical systems; replace deteriorating plumbing systems; construct a new gymnasium for school and community use; and make health, safety and handicapped accessibility improvements, shall Guadalupe Elementary School District issue $5.8 million of bonds at legal interest rates, annual audits, have an independent citizens’ oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,1316,318,1634,80.50%,F,1,PassF,0,201600748,1316,318,1634,0.805385557,1,PassF,10,10
201600786,2016,42,3,SANTA BARBARA,11/8/2016,Guadalupe Union Elementary,0,M,N2016,"To improve the quality of education with funding that cannot be taken by the State; modernize, upgrade, and renovate outdated classrooms, restrooms and school facilities; construct new classrooms to reduce student overcrowding and replace temporary portable classrooms; and improve student access to computers and modern technology, shall Guadalupe Elementary School District issue $5.65 million of bonds at legal interest rates, annual audits, have an independent citizens' oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,1294,345,1639,79.00%,F,1,PassF,0,201600749,1294,345,1639,0.789505796,1,PassF,10,10
201600787,2016,42,3,SANTA BARBARA,11/8/2016,Lompoc Unified,0,M,L2016,"To improve the quality of education with funding that cannot be taken by the State; repair or replace leaky roofs; upgrade inadequate electrical systems; construct/modernize classrooms, restrooms and school facilities; repair/replace outdated heating, ventilation and air-conditioning systems; and make health, safety and handicapped accessibility improvements; shall the Lompoc Unified School District issue $65,000,000 of bonds at legal interest rates, annual audits, have an independent citizens’ oversight committee and NO money for teacher or administrative salaries?",11,GO Bond,10,Education,10723,7598,18321,58.50%,F,1,PassF,0,201600750,10723,7598,18321,0.585284646,1,PassF,10,10
201600788,2016,42,3,SANTA BARBARA,11/8/2016,Orcutt Union Elementary,0,M,G2016,"To repair/upgrade Orcutt/Los Alamos elementary/secondary schools, including deteriorated roofs, plumbing, and electrical systems, improve student safety/security and disabled access, keep schools well-maintained, acquire, renovate, construct classrooms/facilities/ equipment and technology infrastructure to support programs in science, math, reading and arts, replace aging portables with modem classrooms, shall Orcutt Union School District issue $60 million in bonds at legal rates, with citizens' oversight, annual audits, no funds for administrators, and all funds benefiting local schools",11,GO Bond,10,Education,10495,7676,18171,57.80%,F,1,PassF,0,201600751,10495,7676,18171,0.577568653,1,PassF,10,10
201600789,2016,42,3,SANTA BARBARA,11/8/2016,Santa Barbara Unified,0,M,I2016,"To repair/upgrade junior and high schools and prepare students for college/careers by repairing deteriorating classrooms, vocational/ career education facilities, restrooms, plumbing, leaky roofs, asbestos/lead paint, upgrading school safety, heating/air conditioning, updating technology, wiring, science labs, ensuring safe drinking water, repairing, constructing and acquiring classrooms, sites, facilities/equipment, shall Santa Barbara Unified School District issue $135,000,000 in bonds at legal rates, requiring audits, citizens' oversight, all funds for District schools?",11,GO Bond,10,Education,59818,26678,86496,69.20%,F,1,PassF,0,201600752,59818,26678,86496,0.691569552,1,PassF,10,10
201600790,2016,42,3,SANTA BARBARA,11/8/2016,Santa Barbara Unified,0,M,J2016,"To repair/upgrade local Santa Barbara elementary schools and support students by repairing/replacing deteriorating classrooms, libraries, restrooms, plumbing, leaky roofs, portables, removing asbestos/ lead paint, ensuring safe drinking water, updating classroom technology/ science labs, acquiring, constructing classrooms/facilities/equipment, shall Santa Barbara Unified School District issue $58,000,000 in bonds at legal rates, requiring audits/citizen oversight, all funds for local Santa Barbara elementary schools?",11,GO Bond,10,Education,26553,10665,37218,71.30%,F,1,PassF,0,201600753,26553,10665,37218,0.713445107,1,PassF,10,10
201600791,2016,42,3,SANTA BARBARA,11/8/2016,Santa Maria Joint Union High,0,M,H2016,"To repair/upgrade Orcutt/Los Alamos elementary/secondary schools, including deteriorated roofs, plumbing, and electrical systems, improve student safety/security and disabled access, keep schools well-maintained, acquire, renovate, construct classrooms/facilities/ equipment and technology infrastructure to support programs in science, math, reading and arts, replace aging portables with modem classrooms, shall Orcutt Union School District issue $60 million in bonds at legal rates, with citizens' oversight, annual audits, no funds for administrators, and all funds benefiting local schools?",11,GO Bond,10,Education,23818,17754,41572,57.30%,F,1,PassF,0,201600754,23818,17754,41572,0.572933705,1,PassF,10,10
201600792,2016,42,3,SANTA BARBARA,11/8/2016,Santa Ynez Valley Union High,0,M,K2016,"To reconstruct critical i nfrastructure beyond its useful life including replacing corroded underground pipes, outdated roofs, and heating and air conditioning systems; upgrading fire alarm and emergency communication systems; and renovating aging restrooms and school facilities; shall Santa Ynez Valley Union High School District be authorized to issue $14,700,000 of bonds, with local citizen oversight and audits, rates below legal limits, no money for administrator salaries, and all funds spent on District projects and not taken by the State and spent elsewhere?",11,GO Bond,10,Education,6285,4688,10973,57.30%,F,1,PassF,0,201600755,6285,4688,10973,0.572769525,1,PassF,10,10
201600793,2016,43,3,SANTA CLARA,5/3/2016,Los Gatos-Saratoga Joint Union High,0,M,A,"To provide stable funding for local high schools, maintain outstanding core academic programs and high quality science, math, technology and engineering courses, attract and retain highly qualified teachers, and provide programs that help students prepare for college and careers, shall Los Gatos-Saratoga Union High School District renew its expiring education parcel tax at $49 per year for
eight years, with citizen oversight, and exemption for seniors, no funds for administrator’s salaries, and every dollar benefiting local high schools?",3,Property Tax,10,Education,8379,3413,11792,71.10%,T,1,PassT,1,201600756,9185,3845,13030,0.704911742,1,PassT,1,10
201600809,2016,44,3,SANTA CRUZ,5/3/2016,Los Gatos-Saratoga Joint Union High,0,M,A,"To provide stable funding for local high schools, maintain outstanding core academic programs and high quality science, math, technology and engineering courses, attract and retain highly qualified teachers, and provide programs that help students prepare for college and careers, shall Los Gatos- Saratoga Union High School District renew its expiring education parcel tax at $49 per year for eight years, with citizen oversight, an exemption for seniors, no funds for administrator’s salaries, and every dollar benefiting local high schools?",3,Property Tax,10,Education,806,432,1238,65.10%,T,2,FailT,1,201600756,9185,3845,13030,0.704911742,1,PassT,1,10
201600794,2016,43,3,SANTA CLARA,6/7/2016,Lakeside Joint Elementary,0,M,J,"To preserve quality education for all students in Lakeside Joint School District, maintain specialized training for teachers, provide comprehensive science programs, update classroom technology, and protect quality academic programs for elementary and middle school students, shall the Lakeside Joint School District be authorized to implement an annual education parcel tax of $820 for ten years, with citizens’ oversight, exemptions available for senior citizens, no funds for administrators’ salaries, every dollar spent on students and cannot be taken away by the State?",3,Property Tax,10,Education,198,104,302,65.60%,T,2,FailT,1,201600757,603,321,924,0.652597403,2,FailT,1,10
201600810,2016,44,3,SANTA CRUZ,6/7/2016,Lakeside Joint Elementary,0,M,J,"To preserve quality education for all students in Lakeside Joint School District, maintain specialized training for teachers, provide comprehensive science programs, update classroom technology, and protect quality academic programs for elementary and middle school students, shall the Lakeside Joint School District be authorized to implement an annual education parcel tax of $820 for ten years, with citizens’ oversight, exemptions available for senior citizens, no funds for administrators’ salaries, every dollar spent on students and cannot be taken away by the State?",3,Property Tax,10,Education,405,217,622,65.10%,T,2,FailT,1,201600757,603,321,924,0.652597403,2,FailT,1,10
201600795,2016,43,3,SANTA CLARA,6/7/2016,Moreland Elementary,0,M,G,"To maintain quality education at our neighborhood elementary and middle schools by attracting and retaining quality teachers, strengthening strong reading, math and science, maintaining music and art programs, keeping school libraries open, class sizes small and campuses clean and safe, shall Moreland School District renew its expiring school parcel tax at $142 per year for eight years, with an exemption for seniors, a citizens’ oversight committee, no money for administrator salaries, and every dollar benefiting Moreland schools?",3,Property Tax,10,Education,8182,2922,11104,73.70%,T,1,PassT,0,201600758,8182,2922,11104,0.736851585,1,PassT,1,10
